timestamp,cpu_allocated,memory_allocated,cpu_usage_pct,memory_usage_pct,latency_ms
2025-05-05 03:30:37.453505,0.99,2034.2,0.27,0.0,133.1
2025-05-05 03:31:37.453505,0.99,2034.02,0.27,0.0,142.67
2025-05-05 03:32:37.453505,0.99,2033.84,0.27,0.0,153.49
2025-05-05 03:33:37.453505,0.99,2033.66,0.27,0.0,134.4
2025-05-05 03:34:37.453505,0.99,2033.48,0.27,0.0,122.74
2025-05-05 03:35:37.453505,0.99,2033.3,0.27,0.0,103.7
2025-05-05 03:36:37.453505,0.99,2033.12,0.27,0.0,81.17
2025-05-05 03:37:37.453505,0.99,2032.95,0.27,0.0,94.62
2025-05-05 03:38:37.453505,0.99,2032.77,0.27,0.0,107.44
2025-05-05 03:39:37.453505,0.99,2032.59,0.27,0.0,109.29
2025-05-05 03:40:37.453505,0.99,2032.41,0.27,0.0,130.41
2025-05-05 03:41:37.453505,0.99,2032.23,0.27,0.0,99.92
2025-05-05 03:42:37.453505,0.99,2032.05,0.28,0.0,100.65
2025-05-05 03:43:37.453505,0.99,2031.87,0.28,0.0,140.22
2025-05-05 03:44:37.453505,0.99,2031.69,0.28,0.0,113.67
2025-05-05 03:45:37.453505,0.99,2031.51,0.28,0.0,141.87
2025-05-05 03:46:37.453505,0.99,2031.33,0.28,0.0,118.4
2025-05-05 03:47:37.453505,0.99,2031.15,0.28,0.0,107.46
2025-05-05 03:48:37.453505,0.99,2030.97,0.28,0.0,135.71
2025-05-05 03:49:37.453505,0.99,2030.8,0.28,0.0,144.92
2025-05-05 03:50:37.453505,0.99,2030.62,0.28,0.0,112.98
2025-05-05 03:51:37.453505,0.99,2030.44,0.28,0.0,112.32
2025-05-05 03:52:37.453505,0.99,2030.26,0.28,0.0,134.98
2025-05-05 03:53:37.453505,0.99,2030.08,0.28,0.0,100.85
2025-05-05 03:54:37.453505,0.99,2029.9,0.28,0.0,87.87
2025-05-05 03:55:37.453505,0.99,2029.72,0.28,0.0,81.24
2025-05-05 03:56:37.453505,0.99,2029.54,0.28,0.0,149.96
2025-05-05 03:57:37.453505,0.99,2029.36,0.28,0.0,138.97
2025-05-05 03:58:37.453505,0.99,2029.18,0.28,0.0,104.84
2025-05-05 03:59:37.453505,0.99,2029.0,0.28,0.0,106.78
2025-05-05 04:00:37.453505,0.99,2028.82,0.28,0.0,162.29
2025-05-05 04:01:37.453505,0.99,2028.64,0.28,0.0,117.67
2025-05-05 04:02:37.453505,0.99,2028.47,0.28,0.0,110.06
2025-05-05 04:03:37.453505,0.99,2028.29,0.28,0.0,152.18
2025-05-05 04:04:37.453505,0.99,2028.11,0.28,0.0,125.93
2025-05-05 04:05:37.453505,0.99,2027.93,0.28,0.0,145.0
2025-05-05 04:06:37.453505,0.99,2027.75,0.28,0.0,122.63
2025-05-05 04:07:37.453505,0.99,2027.57,0.28,0.0,113.78
2025-05-05 04:08:37.453505,0.99,2027.39,0.28,0.0,125.05
2025-05-05 04:09:37.453505,0.99,2027.21,0.28,0.0,135.16
2025-05-05 04:10:37.453505,0.99,2027.03,0.28,0.0,137.58
2025-05-05 04:11:37.453505,0.99,2026.85,0.28,0.0,110.94
2025-05-05 04:12:37.453505,0.99,2026.67,0.29,0.0,144.78
2025-05-05 04:13:37.453505,0.99,2026.49,0.29,0.0,113.96
2025-05-05 04:14:37.453505,0.99,2026.31,0.29,0.0,107.31
2025-05-05 04:15:37.453505,0.99,2026.14,0.29,0.0,109.47
2025-05-05 04:16:37.453505,0.99,2025.96,0.29,0.0,118.69
2025-05-05 04:17:37.453505,0.99,2025.78,0.29,0.0,119.27
2025-05-05 04:18:37.453505,0.99,2025.6,0.29,0.0,110.36
2025-05-05 04:19:37.453505,0.99,2025.42,0.29,0.0,126.24
2025-05-05 04:20:37.453505,0.99,2025.24,0.29,0.0,128.25
2025-05-05 04:21:37.453505,0.99,2025.06,0.29,0.0,120.63
2025-05-05 04:22:37.453505,0.99,2024.88,0.29,0.0,137.1
2025-05-05 04:23:37.453505,0.99,2024.7,0.29,0.0,137.08
2025-05-05 04:24:37.453505,0.99,2024.52,0.29,0.0,117.79
2025-05-05 04:25:37.453505,0.99,2024.34,0.29,0.0,120.39
2025-05-05 04:26:37.453505,0.99,2024.16,0.29,0.0,93.52
2025-05-05 04:27:37.453505,0.99,2023.98,0.29,0.0,124.97
2025-05-05 04:28:37.453505,0.99,2023.81,0.29,0.0,101.22
2025-05-05 04:29:37.453505,0.99,2023.63,0.29,0.0,135.97
2025-05-05 04:30:37.453505,0.99,2023.45,0.29,0.0,119.21
2025-05-05 04:31:37.453505,0.99,2023.27,0.29,0.0,120.35
2025-05-05 04:32:37.453505,0.99,2023.09,0.29,0.0,106.29
2025-05-05 04:33:37.453505,0.99,2022.91,0.29,0.0,115.08
2025-05-05 04:34:37.453505,0.99,2022.73,0.29,0.0,107.7
2025-05-05 04:35:37.453505,0.99,2022.55,0.29,0.0,104.68
2025-05-05 04:36:37.453505,0.99,2022.37,0.29,0.0,119.99
2025-05-05 04:37:37.453505,0.99,2022.19,0.29,0.0,126.41
2025-05-05 04:38:37.453505,0.99,2022.01,0.29,0.0,134.32
2025-05-05 04:39:37.453505,0.99,2021.83,0.29,0.0,139.51
2025-05-05 04:40:37.453505,0.99,2021.65,0.29,0.0,153.63
2025-05-05 04:41:37.453505,0.99,2021.48,0.3,0.0,105.34
2025-05-05 04:42:37.453505,0.99,2021.3,0.3,0.0,104.53
2025-05-05 04:43:37.453505,0.99,2021.12,0.3,0.0,90.61
2025-05-05 04:44:37.453505,0.99,2020.94,0.3,0.0,157.9
2025-05-05 04:45:37.453505,0.99,2020.76,0.3,0.0,148.41
2025-05-05 04:46:37.453505,0.99,2020.58,0.3,0.0,113.41
2025-05-05 04:47:37.453505,0.99,2020.4,0.3,0.0,127.73
2025-05-05 04:48:37.453505,0.99,2020.22,0.3,0.0,111.36
2025-05-05 04:49:37.453505,0.99,2020.04,0.3,0.0,102.2
2025-05-05 04:50:37.453505,0.99,2019.86,0.3,0.0,109.44
2025-05-05 04:51:37.453505,0.99,2019.68,0.3,0.0,116.94
2025-05-05 04:52:37.453505,0.99,2019.5,0.3,0.0,109.18
2025-05-05 04:53:37.453505,0.99,2019.33,0.3,0.0,79.58
2025-05-05 04:54:37.453505,0.99,2019.15,0.3,0.0,82.44
2025-05-05 04:55:37.453505,0.99,2018.97,0.3,0.0,122.18
2025-05-05 04:56:37.453505,0.99,2018.79,0.3,0.0,114.01
2025-05-05 04:57:37.453505,0.99,2018.61,0.3,0.0,115.31
2025-05-05 04:58:37.453505,0.99,2018.43,0.3,0.0,94.21
2025-05-05 04:59:37.453505,0.99,2018.25,0.3,0.0,133.98
2025-05-05 05:00:37.453505,0.98,2018.07,0.3,0.0,102.73
2025-05-05 05:01:37.453505,0.98,2017.89,0.3,0.0,104.11
2025-05-05 05:02:37.453505,0.98,2017.71,0.3,0.0,119.31
2025-05-05 05:03:37.453505,0.98,2017.53,0.3,0.0,133.24
2025-05-05 05:04:37.453505,0.98,2017.35,0.3,0.0,95.42
2025-05-05 05:05:37.453505,0.98,2017.17,0.3,0.0,118.0
2025-05-05 05:06:37.453505,0.98,2017.0,0.3,0.0,132.81
2025-05-05 05:07:37.453505,0.98,2016.82,0.3,0.0,132.2
2025-05-05 05:08:37.453505,0.98,2016.64,0.3,0.0,110.57
2025-05-05 05:09:37.453505,0.98,2016.46,0.31,0.0,121.46
2025-05-05 05:10:37.453505,0.98,2016.28,0.31,0.0,125.34
2025-05-05 05:11:37.453505,0.98,2016.1,0.31,0.0,124.04
2025-05-05 05:12:37.453505,0.98,2015.92,0.31,0.0,111.06
2025-05-05 05:13:37.453505,0.98,2015.74,0.31,0.0,136.71
2025-05-05 05:14:37.453505,0.98,2015.56,0.31,0.0,139.52
2025-05-05 05:15:37.453505,0.98,2015.38,0.31,0.0,101.78
2025-05-05 05:16:37.453505,0.98,2015.2,0.31,0.0,146.16
2025-05-05 05:17:37.453505,0.98,2015.02,0.31,0.0,137.7
2025-05-05 05:18:37.453505,0.98,2014.84,0.31,0.0,105.81
2025-05-05 05:19:37.453505,0.98,2014.67,0.31,0.0,119.54
2025-05-05 05:20:37.453505,0.98,2014.49,0.31,0.0,120.44
2025-05-05 05:21:37.453505,0.98,2014.31,0.31,0.0,140.58
2025-05-05 05:22:37.453505,0.98,2014.13,0.31,0.0,120.28
2025-05-05 05:23:37.453505,0.98,2013.95,0.31,0.0,110.47
2025-05-05 05:24:37.453505,0.98,2013.77,0.31,0.0,99.4
2025-05-05 05:25:37.453505,0.98,2013.59,0.31,0.0,121.08
2025-05-05 05:26:37.453505,0.98,2013.41,0.31,0.0,133.1
2025-05-05 05:27:37.453505,0.98,2013.23,0.31,0.0,125.6
2025-05-05 05:28:37.453505,0.98,2013.05,0.31,0.0,104.53
2025-05-05 05:29:37.453505,0.98,2012.87,0.31,0.0,83.44
2025-05-05 05:30:37.453505,0.98,2012.69,0.31,0.0,148.75
2025-05-05 05:31:37.453505,0.98,2012.51,0.31,0.0,123.38
2025-05-05 05:32:37.453505,0.98,2012.34,0.31,0.0,118.86
2025-05-05 05:33:37.453505,0.98,2012.16,0.31,0.0,153.75
2025-05-05 05:34:37.453505,0.98,2011.98,0.31,0.0,76.92
2025-05-05 05:35:37.453505,0.98,2011.8,0.31,0.0,110.43
2025-05-05 05:36:37.453505,0.98,2011.62,0.32,0.0,114.94
2025-05-05 05:37:37.453505,0.98,2011.44,0.32,0.0,133.83
2025-05-05 05:38:37.453505,0.98,2011.26,0.32,0.0,127.62
2025-05-05 05:39:37.453505,0.98,2011.08,0.32,0.0,116.51
2025-05-05 05:40:37.453505,0.98,2010.9,0.32,0.0,112.01
2025-05-05 05:41:37.453505,0.98,2010.72,0.32,0.0,116.13
2025-05-05 05:42:37.453505,0.98,2010.54,0.32,0.0,104.73
2025-05-05 05:43:37.453505,0.98,2010.36,0.32,0.0,99.3
2025-05-05 05:44:37.453505,0.98,2010.19,0.32,0.0,144.18
2025-05-05 05:45:37.453505,0.98,2010.01,0.32,0.0,114.58
2025-05-05 05:46:37.453505,0.98,2009.83,0.32,0.0,98.12
2025-05-05 05:47:37.453505,0.98,2009.65,0.32,0.0,123.86
2025-05-05 05:48:37.453505,0.98,2009.47,0.32,0.0,141.87
2025-05-05 05:49:37.453505,0.98,2009.29,0.32,0.0,146.16
2025-05-05 05:50:37.453505,0.98,2009.11,0.32,0.0,121.84
2025-05-05 05:51:37.453505,0.98,2008.93,0.32,0.0,103.09
2025-05-05 05:52:37.453505,0.98,2008.75,0.32,0.0,132.43
2025-05-05 05:53:37.453505,0.98,2008.57,0.32,0.0,106.77
2025-05-05 05:54:37.453505,0.98,2008.39,0.32,0.0,131.6
2025-05-05 05:55:37.453505,0.98,2008.21,0.32,0.0,122.91
2025-05-05 05:56:37.453505,0.98,2008.03,0.32,0.0,127.31
2025-05-05 05:57:37.453505,0.98,2007.86,0.32,0.0,111.05
2025-05-05 05:58:37.453505,0.98,2007.68,0.32,0.0,101.48
2025-05-05 05:59:37.453505,0.98,2007.5,0.32,0.0,84.87
2025-05-05 06:00:37.453505,0.98,2007.32,0.32,0.0,87.48
2025-05-05 06:01:37.453505,0.98,2007.14,0.32,0.0,115.58
2025-05-05 06:02:37.453505,0.98,2006.96,0.33,0.0,108.34
2025-05-05 06:03:37.453505,0.98,2006.78,0.33,0.0,107.98
2025-05-05 06:04:37.453505,0.98,2006.6,0.33,0.0,118.98
2025-05-05 06:05:37.453505,0.98,2006.42,0.33,0.0,116.23
2025-05-05 06:06:37.453505,0.98,2006.24,0.33,0.0,122.71
2025-05-05 06:07:37.453505,0.98,2006.06,0.33,0.0,117.83
2025-05-05 06:08:37.453505,0.98,2005.88,0.33,0.0,109.32
2025-05-05 06:09:37.453505,0.98,2005.7,0.33,0.0,107.5
2025-05-05 06:10:37.453505,0.98,2005.53,0.33,0.0,124.45
2025-05-05 06:11:37.453505,0.98,2005.35,0.33,0.0,113.78
2025-05-05 06:12:37.453505,0.98,2005.17,0.33,0.0,99.86
2025-05-05 06:13:37.453505,0.98,2004.99,0.33,0.0,125.89
2025-05-05 06:14:37.453505,0.98,2004.81,0.33,0.0,108.48
2025-05-05 06:15:37.453505,0.98,2004.63,0.33,0.0,134.99
2025-05-05 06:16:37.453505,0.98,2004.45,0.33,0.0,166.57
2025-05-05 06:17:37.453505,0.98,2004.27,0.33,0.0,131.7
2025-05-05 06:18:37.453505,0.98,2004.09,0.33,0.0,130.66
2025-05-05 06:19:37.453505,0.98,2003.91,0.33,0.0,148.15
2025-05-05 06:20:37.453505,0.98,2003.73,0.33,0.0,109.08
2025-05-05 06:21:37.453505,0.98,2003.55,0.33,0.0,110.28
2025-05-05 06:22:37.453505,0.98,2003.37,0.33,0.0,109.31
2025-05-05 06:23:37.453505,0.98,2003.2,0.33,0.0,104.84
2025-05-05 06:24:37.453505,0.98,2003.02,0.33,0.0,86.37
2025-05-05 06:25:37.453505,0.98,2002.84,0.33,0.0,120.75
2025-05-05 06:26:37.453505,0.98,2002.66,0.33,0.0,105.36
2025-05-05 06:27:37.453505,0.98,2002.48,0.34,0.0,115.04
2025-05-05 06:28:37.453505,0.98,2002.3,0.34,0.0,98.31
2025-05-05 06:29:37.453505,0.98,2002.12,0.34,0.0,98.96
2025-05-05 06:30:37.453505,0.98,2001.94,0.34,0.0,118.68
2025-05-05 06:31:37.453505,0.98,2001.76,0.34,0.0,101.58
2025-05-05 06:32:37.453505,0.98,2001.58,0.34,0.0,138.86
2025-05-05 06:33:37.453505,0.98,2001.4,0.34,0.0,131.29
2025-05-05 06:34:37.453505,0.98,2001.22,0.34,0.0,111.12
2025-05-05 06:35:37.453505,0.98,2001.04,0.34,0.0,130.18
2025-05-05 06:36:37.453505,0.98,2000.87,0.34,0.0,71.29
2025-05-05 06:37:37.453505,0.98,2000.69,0.34,0.0,110.41
2025-05-05 06:38:37.453505,0.98,2000.51,0.34,0.0,110.54
2025-05-05 06:39:37.453505,0.98,2000.33,0.34,0.0,130.86
2025-05-05 06:40:37.453505,0.98,2000.15,0.34,0.0,123.75
2025-05-05 06:41:37.453505,0.98,1999.97,0.34,0.0,130.99
2025-05-05 06:42:37.453505,0.98,1999.79,0.34,0.0,138.32
2025-05-05 06:43:37.453505,0.98,1999.61,0.34,0.0,120.9
2025-05-05 06:44:37.453505,0.98,1999.43,0.34,0.0,120.28
2025-05-05 06:45:37.453505,0.98,1999.25,0.34,0.0,139.49
2025-05-05 06:46:37.453505,0.98,1999.07,0.34,0.0,140.66
2025-05-05 06:47:37.453505,0.98,1998.89,0.34,0.0,123.49
2025-05-05 06:48:37.453505,0.98,1998.72,0.34,0.0,131.25
2025-05-05 06:49:37.453505,0.98,1998.54,0.34,0.0,113.96
2025-05-05 06:50:37.453505,0.98,1998.36,0.34,0.0,133.98
2025-05-05 06:51:37.453505,0.97,1998.18,0.34,0.0,130.31
2025-05-05 06:52:37.453505,0.97,1998.0,0.35,0.0,115.86
2025-05-05 06:53:37.453505,0.97,1997.82,0.35,0.0,141.51
2025-05-05 06:54:37.453505,0.97,1997.64,0.35,0.0,137.12
2025-05-05 06:55:37.453505,0.97,1997.46,0.35,0.0,105.83
2025-05-05 06:56:37.453505,0.97,1997.28,0.35,0.0,115.3
2025-05-05 06:57:37.453505,0.97,1997.1,0.35,0.0,113.53
2025-05-05 06:58:37.453505,0.97,1996.92,0.35,0.0,147.92
2025-05-05 06:59:37.453505,0.97,1996.74,0.35,0.0,115.72
2025-05-05 07:00:37.453505,0.97,1996.56,0.35,0.0,105.71
2025-05-05 07:01:37.453505,0.97,1996.39,0.35,0.0,119.11
2025-05-05 07:02:37.453505,0.97,1996.21,0.35,0.0,126.25
2025-05-05 07:03:37.453505,0.97,1996.03,0.35,0.0,121.83
2025-05-05 07:04:37.453505,0.97,1995.85,0.35,0.0,127.88
2025-05-05 07:05:37.453505,0.97,1995.67,0.35,0.0,96.09
2025-05-05 07:06:37.453505,0.97,1995.49,0.35,0.0,126.41
2025-05-05 07:07:37.453505,0.97,1995.31,0.35,0.0,91.56
2025-05-05 07:08:37.453505,0.97,1995.13,0.35,0.0,128.2
2025-05-05 07:09:37.453505,0.97,1994.95,0.35,0.0,136.48
2025-05-05 07:10:37.453505,0.97,1994.77,0.35,0.0,120.78
2025-05-05 07:11:37.453505,0.97,1994.59,0.35,0.0,126.36
2025-05-05 07:12:37.453505,0.97,1994.41,0.35,0.0,115.46
2025-05-05 07:13:37.453505,0.97,1994.23,0.35,0.0,133.29
2025-05-05 07:14:37.453505,0.97,1994.06,0.35,0.0,131.68
2025-05-05 07:15:37.453505,0.97,1993.88,0.35,0.0,135.31
2025-05-05 07:16:37.453505,0.97,1993.7,0.36,0.0,110.32
2025-05-05 07:17:37.453505,0.97,1993.52,0.36,0.0,118.7
2025-05-05 07:18:37.453505,0.97,1993.34,0.36,0.0,116.84
2025-05-05 07:19:37.453505,0.97,1993.16,0.36,0.0,123.1
2025-05-05 07:20:37.453505,0.97,1992.98,0.36,0.0,121.56
2025-05-05 07:21:37.453505,0.97,1992.8,0.36,0.0,110.95
2025-05-05 07:22:37.453505,0.97,1992.62,0.36,0.0,131.27
2025-05-05 07:23:37.453505,0.97,1992.44,0.36,0.0,144.63
2025-05-05 07:24:37.453505,0.97,1992.26,0.36,0.0,99.94
2025-05-05 07:25:37.453505,0.97,1992.08,0.36,0.0,108.73
2025-05-05 07:26:37.453505,0.97,1991.9,0.36,0.0,108.18
2025-05-05 07:27:37.453505,0.97,1991.73,0.36,0.0,122.74
2025-05-05 07:28:37.453505,0.97,1991.55,0.36,0.0,130.42
2025-05-05 07:29:37.453505,0.97,1991.37,0.36,0.0,122.5
2025-05-05 07:30:37.453505,0.97,1991.19,0.36,0.0,132.11
2025-05-05 07:31:37.453505,0.97,1991.01,0.36,0.0,119.61
2025-05-05 07:32:37.453505,0.97,1990.83,0.36,0.0,122.45
2025-05-05 07:33:37.453505,0.97,1990.65,0.36,0.0,139.78
2025-05-05 07:34:37.453505,0.97,1990.47,0.36,0.0,144.42
2025-05-05 07:35:37.453505,0.97,1990.29,0.36,0.0,72.25
2025-05-05 07:36:37.453505,0.97,1990.11,0.36,0.0,94.31
2025-05-05 07:37:37.453505,0.97,1989.93,0.36,0.0,115.54
2025-05-05 07:38:37.453505,0.97,1989.75,0.36,0.0,148.1
2025-05-05 07:39:37.453505,0.97,1989.57,0.37,0.0,94.7
2025-05-05 07:40:37.453505,0.97,1989.4,0.37,0.0,96.27
2025-05-05 07:41:37.453505,0.97,1989.22,0.37,0.0,103.89
2025-05-05 07:42:37.453505,0.97,1989.04,0.37,0.0,124.64
2025-05-05 07:43:37.453505,0.97,1988.86,0.37,0.0,145.49
2025-05-05 07:44:37.453505,0.97,1988.68,0.37,0.0,103.42
2025-05-05 07:45:37.453505,0.97,1988.5,0.37,0.0,110.74
2025-05-05 07:46:37.453505,0.97,1988.32,0.37,0.0,130.72
2025-05-05 07:47:37.453505,0.97,1988.14,0.37,0.0,117.14
2025-05-05 07:48:37.453505,0.97,1987.96,0.37,0.0,147.6
2025-05-05 07:49:37.453505,0.97,1987.78,0.37,0.0,119.91
2025-05-05 07:50:37.453505,0.97,1987.6,0.37,0.0,125.25
2025-05-05 07:51:37.453505,0.97,1987.42,0.37,0.0,122.54
2025-05-05 07:52:37.453505,0.97,1987.25,0.37,0.0,96.42
2025-05-05 07:53:37.453505,0.97,1987.07,0.37,0.0,90.75
2025-05-05 07:54:37.453505,0.97,1986.89,0.37,0.0,128.86
2025-05-05 07:55:37.453505,0.97,1986.71,0.37,0.0,115.8
2025-05-05 07:56:37.453505,0.97,1986.53,0.37,0.0,121.42
2025-05-05 07:57:37.453505,0.97,1986.35,0.37,0.0,98.15
2025-05-05 07:58:37.453505,0.97,1986.17,0.37,0.0,129.51
2025-05-05 07:59:37.453505,0.97,1985.99,0.37,0.0,139.84
2025-05-05 08:00:37.453505,0.97,1985.81,0.37,0.0,73.48
2025-05-05 08:01:37.453505,0.97,1985.63,0.37,0.0,129.51
2025-05-05 08:02:37.453505,0.97,1985.45,0.38,0.0,120.84
2025-05-05 08:03:37.453505,0.97,1985.27,0.38,0.0,89.48
2025-05-05 08:04:37.453505,0.97,1985.09,0.38,0.0,98.84
2025-05-05 08:05:37.453505,0.97,1984.92,0.38,0.0,134.93
2025-05-05 08:06:37.453505,0.97,1984.74,0.38,0.0,102.03
2025-05-05 08:07:37.453505,0.97,1984.56,0.38,0.0,119.43
2025-05-05 08:08:37.453505,0.97,1984.38,0.38,0.0,104.28
2025-05-05 08:09:37.453505,0.97,1984.2,0.38,0.0,122.47
2025-05-05 08:10:37.453505,0.97,1984.02,0.38,0.0,122.84
2025-05-05 08:11:37.453505,0.97,1983.84,0.38,0.0,83.85
2025-05-05 08:12:37.453505,0.97,1983.66,0.38,0.0,139.99
2025-05-05 08:13:37.453505,0.97,1983.48,0.38,0.0,132.87
2025-05-05 08:14:37.453505,0.97,1983.3,0.38,0.0,102.25
2025-05-05 08:15:37.453505,0.97,1983.12,0.38,0.0,117.42
2025-05-05 08:16:37.453505,0.97,1982.94,0.38,0.0,120.74
2025-05-05 08:17:37.453505,0.97,1982.76,0.38,0.0,149.35
2025-05-05 08:18:37.453505,0.97,1982.59,0.38,0.0,137.72
2025-05-05 08:19:37.453505,0.97,1982.41,0.38,0.0,129.98
2025-05-05 08:20:37.453505,0.97,1982.23,0.38,0.0,129.79
2025-05-05 08:21:37.453505,0.97,1982.05,0.38,0.0,123.91
2025-05-05 08:22:37.453505,0.97,1981.87,0.38,0.0,118.86
2025-05-05 08:23:37.453505,0.97,1981.69,0.38,0.0,111.89
2025-05-05 08:24:37.453505,0.97,1981.51,0.39,0.0,143.2
2025-05-05 08:25:37.453505,0.97,1981.33,0.39,0.0,118.62
2025-05-05 08:26:37.453505,0.97,1981.15,0.39,0.0,104.05
2025-05-05 08:27:37.453505,0.97,1980.97,0.39,0.0,99.65
